id,demographics_1,demographics_2,demographics_3,company_1,company_2,company_3,demographics_4,demographics_5,remote_work_time_1,remote_work_time_2,remote_work_time_3,remote_work_time_4,remote_work_time_5,remote_policy_1,split_work_day_1,split_work_day_2,split_work_day_3,remote_policy_2,remote_policy_3,remote_policy_4,remote_policy_5,remote_policy_6,remote_policy_7,remote_policy_8,remote_culture_1,remote_culture_2,remote_culture_3,remote_culture_4,remote_culture_5,remote_culture_6,remote_culture_7,remote_culture_8,remote_culture_9,remote_culture_10,remote_culture_11,remote_culture_12,use_of_time_onsite_1,use_of_time_onsite_2,use_of_time_onsite_3,use_of_time_onsite_4,use_of_time_onsite_5,use_of_time_remote_1,use_of_time_remote_2,use_of_time_remote_3,use_of_time_remote_4,use_of_time_remote_5,compensation_hypothetical_1,compensation_hypothetical_2,barriers_1,barriers_2,barriers_3,barriers_4,barriers_5,barriers_6,barriers_7,barriers_8,barriers_9,barriers_10,barriers_11,barriers_12,barriers_13,barriers_14,barriers_15,barriers_16,remote_personal_behavior_1,remote_personal_behavior_2,remote_personal_behavior_3,remote_management_1,remote_management_2,remote_management_3,remote_management_4,remote_management_5,remote_management_6,remote_management_7,remote_management_8,remote_management_9,remote_management_10,remote_management_11,productivity_1,remote_management_12
891,54,Male,More than 5 years,Retail Trade,Managers - Specialist Managers,Between 5 and 19,Couple with dependent children,1,20,20,20,20,20,0,1,20,20,Yes,20,2,1,-1,2,2,2,2,1,2,2,-2,1,2,They are about the same,0,2,0,0.5,8.0,1.0,7.5,7.0,0.0,8.0,1.0,8.0,7.0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,30
892,38,Male,More than 5 years,Arts and Recreation,Professionals - Arts and Media Professionals,More than 200,Couple with no dependent children,1,20,0,5,0,0,1,1,10,5,Unsure,NA,-1,-1,-2,2,0,-1,1,-1,0,-1,0,-1,1,They are about the same,-1,-1,-1,2.0,7.0,4.0,4.0,7.0,0.0,8.0,6.0,4.0,6.0,0,NA,0,-1,-1,-2,-2,-1,-1,0,0,-2,-1,-2,0,0,-2,0,0,0,2,1,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,10
893,64,Male,More than 5 years,Arts and Recreation,Clerical and administrative workers - Clerical and Office Support Workers,Between 5 and 19,Couple with no dependent children,0,100,100,100,100,100,0,0,NA,NA,No,NA,2,2,2,0,2,2,2,2,2,2,0,2,2,They are about the same,2,-2,2,0.5,0.0,2.0,12.5,9.0,0.5,11.0,2.0,3.0,7.5,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,NA
894,25,Female,Between 1 and 5 years,"Electricity, Gas, Water and Waste",Professionals - ICT Professionals,More than 200,Couple with dependent children,1,80,80,70,80,80,1,0,NA,NA,Yes,50,1,-1,1,2,1,1,2,0,1,2,1,0,1,My direct manger(s),0,1,2,3.0,8.0,2.0,4.0,7.0,0.5,8.5,3.0,5.0,7.0,0,NA,1,1,1,1,1,1,0,1,2,1,-1,2,1,2,0,0,2,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,NA
895,25,Female,Between 6 and 12 months,"Electricity, Gas, Water and Waste",Labourers - Cleaners and Laundry Workers,Between 20 and 199,Single person,0,100,100,100,100,100,1,0,NA,NA,Unsure,NA,1,0,1,0,1,1,0,1,0,1,0,-1,1,Senior leadership,0,0,0,2.0,4.0,3.0,6.0,9.0,2.0,4.0,3.0,6.0,9.0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,NA
896,47,Male,More than 5 years,"Professional, Scientific and Technical",Professionals - Arts and Media Professionals,Between 5 and 19,Couple with no dependent children,1,0,0,5,0,0,0,1,5,5,Yes,90,1,1,1,1,1,-1,1,1,1,-2,1,2,0,They are about the same,-2,-1,-1,1.0,9.0,2.0,3.0,9.0,0.5,9.0,2.0,3.0,9.5,0,NA,0,0,0,-1,0,-1,-1,0,-1,-1,-2,-1,0,-2,0,0,-1,-2,2,1,Yes,1,1,-2,-2,-2,-2,-1,-1,-2,0,0
897,48,Female,More than 5 years,Other Services,Managers - Specialist Managers,Between 20 and 199,Single person,1,80,80,70,80,40,0,1,5,5,No,NA,-2,-2,1,2,-1,2,-1,-2,-1,2,1,-2,-1,My direct manger(s),1,-1,0,1.5,8.5,1.5,4.5,8.0,0.5,8.5,1.5,5.0,8.5,0,NA,1,-1,-1,1,0,-1,-1,-1,0,0,-1,1,1,0,1,1,1,-1,1,1,Yes,-1,1,1,2,0,0,-1,0,1,10,10
898,47,Female,More than 5 years,Financial and Insurance,Clerical and administrative workers - Numerical Clerks,Between 20 and 199,Couple with dependent children,1,5,50,5,50,30,1,0,NA,NA,Yes,60,1,-1,-1,1,0,1,1,1,1,0,0,-1,1,They are about the same,0,1,0,3.0,7.5,3.0,3.5,7.0,0.5,8.0,3.0,5.5,7.0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA
899,59,Male,More than 5 years,Manufacturing,Technicians and trades workers - Construction Trades Workers,More than 200,Couple with no dependent children,1,0,0,0,0,0,0,0,NA,NA,Unsure,NA,1,-2,-2,2,0,2,-1,0,-2,-2,1,1,-1,They are about the same,-2,-2,-1,0.5,18.0,0.5,2.0,3.0,16.0,3.0,2.0,2.0,1.0,1,0.01,0,1,0,0,0,1,-1,0,0,0,0,0,1,0,1,0,1,1,-1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,NA
900,52,Male,Between 6 and 12 months,"Transport, Postal and Warehousing",Clerical and administrative workers - Office Managers and Program Administrators,More than 200,Couple with dependent children,1,90,90,90,90,90,1,1,10,20,No,NA,2,2,2,-2,2,2,2,2,2,2,-2,1,2,They are about the same,1,1,1,1.5,8.0,3.5,3.0,8.0,0.0,9.0,3.0,4.0,8.0,0,NA,0,-1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
901,21,Female,Between 1 and 5 years,"Professional, Scientific and Technical","Professionals - Business, Human Resource and Marketing Professionals",More than 200,One parent family with dependent children,1,80,80,50,50,40,1,0,NA,NA,No,NA,2,2,2,1,2,2,2,2,2,0,-2,-1,1,They are about the same,2,2,2,1.0,8.0,3.0,6.0,6.0,0.0,8.0,3.0,6.0,7.0,0,NA,0,-1,0,0,0,-1,0,-1,0,0,-1,0,0,0,0,1,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-10,NA
902,53,Male,Between 1 and 5 years,Information Media and Telecommunications,"Managers - Chief Executives, General Managers and Legislators",Between 5 and 19,Couple with dependent children,1,100,100,100,100,100,0,0,NA,NA,No,NA,2,2,2,2,2,2,2,2,2,2,0,2,2,They are about the same,2,2,-1,0.0,9.0,3.0,4.0,8.0,0.0,9.0,3.0,4.0,8.0,0,NA,1,0,0,2,0,1,0,-1,0,0,0,0,0,0,0,0,0,1,0,1,Yes,0,0,0,2,1,1,2,1,1,40,40
903,41,Female,More than 5 years,Other Services,Clerical and administrative workers - Inquiry Clerks and Receptionists,Between 20 and 199,One parent family with dependent children,1,20,20,20,20,10,1,0,NA,NA,No,NA,2,2,2,0,2,2,1,1,2,1,0,2,1,They are about the same,1,1,2,3.0,10.0,3.0,2.0,6.0,0.1,10.0,3.0,4.9,6.0,1,0.05,1,0,0,0,1,1,0,0,0,0,0,2,0,0,0,2,2,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,NA
904,34,Female,Between 6 and 12 months,Financial and Insurance,"Professionals - Business, Human Resource and Marketing Professionals",Between 5 and 19,Couple with dependent children,1,0,20,50,50,50,1,1,50,50,No,NA,2,2,2,2,2,-1,1,1,2,-1,-1,0,1,My direct manger(s),1,2,1,3.0,8.0,6.0,1.0,6.0,0.0,8.0,8.0,2.0,6.0,0,NA,1,0,0,0,0,0,-1,-1,0,1,-1,1,-1,1,0,1,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,NA
905,60,Female,Between 1 and 5 years,Financial and Insurance,Professionals - ICT Professionals,More than 200,Single person,1,100,100,100,100,90,1,0,NA,NA,Unsure,NA,1,1,-2,2,-1,2,2,2,2,2,-2,1,2,They are about the same,1,1,1,3.0,9.0,1.0,3.0,8.0,0.5,10.0,1.0,4.5,8.0,0,NA,0,0,0,0,0,0,0,0,1,2,1,2,1,2,2,2,2,2,-1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,NA
906,52,Male,More than 5 years,Information Media and Telecommunications,Professionals - ICT Professionals,More than 200,Couple with dependent children,1,100,100,100,100,90,1,1,90,90,Yes,80,2,2,2,2,2,2,2,2,2,2,0,2,1,They are about the same,1,1,2,3.0,5.0,5.0,5.0,6.0,0.0,7.5,5.0,5.0,6.5,0,NA,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,NA
907,36,Female,More than 5 years,Health Care and Social Assistance,"Professionals - Legal, Social and Welfare Professionals",More than 200,Couple with dependent children,1,60,80,30,60,50,0,1,5,30,Yes,100,-1,-2,0,1,-2,-2,1,0,-2,2,1,-1,1,My direct manger(s),-2,-2,-2,2.5,8.0,2.5,4.0,7.0,0.5,8.0,3.0,5.5,7.0,0,NA,2,0,1,0,0,0,0,0,0,0,1,0,-2,0,0,0,2,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,NA
908,58,Male,More than 5 years,Financial and Insurance,Managers - Specialist Managers,More than 200,Couple with no dependent children,1,100,100,100,60,60,1,0,NA,NA,No,NA,2,1,1,1,2,-1,1,0,1,2,-2,0,1,They are about the same,0,0,0,0.0,13.0,1.0,6.0,4.0,0.0,13.0,1.0,6.0,4.0,0,NA,1,0,0,0,0,0,-1,0,0,0,0,-1,0,0,0,0,0,0,0,1,Yes,0,0,0,0,0,0,0,0,0,0,0
909,38,Female,More than 5 years,"Professional, Scientific and Technical",Managers - Specialist Managers,Between 20 and 199,Couple with dependent children,0,70,50,60,40,50,0,1,10,10,No,NA,0,-1,-1,1,1,0,1,2,2,0,0,-1,1,They are about the same,-1,0,-1,2.0,8.0,3.0,4.0,7.0,0.0,8.0,4.0,5.0,7.0,1,0.05,-1,0,1,-1,0,-1,-1,0,-1,0,-1,0,0,0,0,0,0,1,1,1,Yes,-1,1,0,1,1,0,1,1,0,10,10
910,56,Male,More than 5 years,Information Media and Telecommunications,Managers - Specialist Managers,Between 20 and 199,Couple with no dependent children,1,90,50,90,50,40,1,1,10,10,No,NA,2,2,2,2,2,0,1,1,2,2,0,2,1,They are about the same,2,1,2,2.0,10.0,2.0,4.0,6.0,0.5,11.0,2.0,4.5,6.0,1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
911,35,Male,Between 6 and 12 months,"Professional, Scientific and Technical",Technicians and trades workers - Automotive and Engineering Trades Workers,More than 200,Couple with dependent children,0,100,100,100,100,100,0,0,NA,NA,No,NA,1,-1,-1,-1,1,1,1,1,1,1,-1,-1,1,They are about the same,0,-1,0,8.0,8.0,1.0,1.0,6.0,2.0,10.0,2.0,2.0,8.0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,NA
912,46,Female,Between 1 and 5 years,Health Care and Social Assistance,Managers - Specialist Managers,I am a sole trader/owner-operator,Single person,1,50,50,50,50,50,1,1,50,50,Yes,50,2,-2,-2,-2,2,2,2,-2,2,-2,-2,-2,2,They are about the same,-2,-2,-2,8.0,2.0,1.0,8.0,5.0,8.0,2.0,1.0,8.0,5.0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,-2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,NA
913,40,Male,Between 1 and 5 years,Public Administration and Safety,"Managers - Chief Executives, General Managers and Legislators",More than 200,Couple with dependent children,1,90,90,80,80,80,1,0,NA,NA,No,NA,2,1,1,1,2,2,1,0,1,0,0,0,1,My direct manger(s),-1,1,1,3.5,7.0,2.5,4.0,7.0,0.5,7.0,4.5,5.0,7.0,0,NA,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,1,Yes,1,0,1,1,0,-1,1,1,-1,0,0
914,26,Male,Between 1 and 5 years,Financial and Insurance,Clerical and administrative workers - Other Clerical and Administrative Workers,I am a sole trader/owner-operator,Couple with dependent children,1,20,20,10,20,20,0,1,30,20,Yes,30,1,1,0,0,0,1,0,1,1,1,-1,1,0,They are about the same,-1,0,0,5.0,6.0,4.0,3.0,6.0,4.0,6.0,4.0,5.0,5.0,0,NA,0,1,0,0,-1,0,-1,0,-2,-2,0,-1,-1,-1,0,0,0,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,NA
915,44,Female,More than 5 years,Financial and Insurance,Sales workers - Sales Representatives and Agents,More than 200,Multiple family household,1,100,100,100,100,100,1,0,NA,NA,No,NA,2,2,2,-1,2,2,2,1,1,2,-1,0,1,They are about the same,1,0,2,0.0,7.5,5.0,3.5,8.0,0.5,7.5,5.0,3.5,8.0,1,0.1,0,0,0,0,-2,1,0,0,1,0,1,0,0,0,0,0,2,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,NA
916,49,Male,Between 1 and 5 years,Manufacturing,Technicians and trades workers - Automotive and Engineering Trades Workers,Between 1 and 4,Other one family household,1,50,20,30,30,50,1,1,40,70,Yes,60,-1,-2,-1,0,1,-1,0,0,-2,-1,1,-1,1,Senior leadership,-2,-1,-1,1.0,8.0,4.0,2.0,9.0,4.0,8.0,4.0,4.0,4.0,1,0.01,0,-2,-1,-2,-1,-1,-1,-1,-2,-1,-1,-1,-2,-1,-1,-1,-1,-1,0,1,Yes,0,0,0,0,0,0,0,0,0,20,20
917,61,Female,More than 5 years,Financial and Insurance,Clerical and administrative workers - Office Managers and Program Administrators,More than 200,Single person,1,100,100,100,100,60,1,0,NA,NA,No,NA,2,-1,-1,-1,2,2,2,2,2,2,-2,1,2,They are about the same,2,2,2,1.5,11.0,1.5,4.0,6.0,0.0,11.0,1.5,5.5,6.0,0,NA,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,2,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,NA
918,54,Female,Between 1 and 5 years,Public Administration and Safety,Managers - Specialist Managers,Between 20 and 199,Couple with no dependent children,0,5,50,0,50,50,0,1,5,10,Yes,100,-2,-2,1,2,-2,-2,-2,1,-2,2,2,-2,1,They are about the same,-2,-2,-2,3.0,9.0,3.0,2.0,7.0,1.0,10.0,3.0,3.0,7.0,0,NA,0,0,0,0,-1,0,0,1,-1,0,0,-2,-2,0,0,0,1,1,-1,1,Yes,2,1,-1,1,1,-1,-1,-1,1,10,10
919,32,Male,Between 1 and 5 years,Financial and Insurance,Sales workers - Sales Representatives and Agents,More than 200,Couple with no dependent children,1,50,50,50,50,40,1,1,100,70,Unsure,NA,1,1,1,1,0,1,1,1,1,1,1,1,0,They are about the same,0,0,0,1.0,12.0,2.0,2.0,7.0,1.0,12.0,2.0,2.0,7.0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
920,36,Male,More than 5 years,Retail Trade,Community and personal service workers - Hospitality Workers,Between 5 and 19,Couple with dependent children,1,50,100,20,80,50,1,1,50,60,Unsure,NA,1,1,1,1,0,1,1,1,1,1,1,1,1,They are about the same,1,1,1,2.0,10.0,3.0,14.0,7.4,0.5,24.0,3.0,4.3,7.5,0,NA,1,1,0,1,1,1,2,1,0,-1,0,0,0,1,0,-1,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,NA
921,56,Male,More than 5 years,"Professional, Scientific and Technical",Professionals - ICT Professionals,More than 200,Couple with no dependent children,0,50,20,40,20,20,0,1,80,50,No,NA,0,2,2,-2,1,1,2,1,2,1,1,-2,0,They are about the same,0,0,0,1.0,7.0,2.0,6.0,8.0,0.5,6.0,3.0,6.5,8.0,0,NA,0,0,0,0,0,0,1,0,0,0,-1,-1,0,0,0,-1,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
922,48,Male,More than 5 years,Construction,Managers - Specialist Managers,Between 1 and 4,Couple with dependent children,0,100,100,100,100,100,0,1,100,100,No,NA,2,2,2,-2,2,2,2,2,2,0,0,1,2,They are about the same,2,2,2,0.0,8.0,3.0,5.0,8.0,0.0,8.0,3.0,5.0,8.0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
923,56,Male,More than 5 years,Information Media and Telecommunications,Managers - Specialist Managers,Between 20 and 199,Couple with no dependent children,1,5,40,0,40,40,0,0,NA,NA,Yes,100,-2,-2,-2,1,-1,-2,0,-2,-1,1,2,1,-1,Senior leadership,-2,-2,-2,2.0,9.0,1.0,4.0,8.0,0.0,10.0,1.0,5.0,8.0,1,0.1,0,0,0,0,-2,0,0,0,1,0,0,0,-2,0,0,0,0,2,1,1,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
924,58,Male,More than 5 years,Other Services,"Managers - Chief Executives, General Managers and Legislators",More than 200,Couple with no dependent children,1,40,40,10,20,40,1,0,NA,NA,No,NA,2,1,2,1,2,1,2,1,2,-1,-2,0,2,They are about the same,2,1,2,1.5,10.0,0.5,4.5,7.5,0.5,11.0,0.5,4.5,7.5,0,NA,-2,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,Yes,2,1,1,2,0,-2,0,0,1,0,0
925,46,Female,More than 5 years,Other Services,"Managers - Chief Executives, General Managers and Legislators",More than 200,Multiple family household,1,5,20,0,20,20,1,1,5,20,Yes,100,-2,-2,-2,-2,-2,-2,1,-2,-2,-1,-1,1,-2,They are about the same,-2,-2,-2,1.0,8.0,4.0,3.0,8.0,0.0,9.0,5.0,2.0,8.0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
926,26,Male,Between 1 and 5 years,"Professional, Scientific and Technical","Professionals - Business, Human Resource and Marketing Professionals",Between 20 and 199,Group household,1,90,60,90,50,50,0,1,90,50,No,NA,1,-1,1,-1,1,2,2,0,1,1,-1,1,1,They are about the same,0,1,2,1.75,6.75,2.75,3.75,9.0,0.0,7.5,4.25,4.25,8.0,1,0.06,0,1,2,1,0,1,-1,1,0,2,1,-1,2,0,2,1,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-10,NA
927,34,Male,Between 1 and 5 years,Manufacturing,"Managers - Chief Executives, General Managers and Legislators",More than 200,Couple with dependent children,1,50,50,50,80,100,1,1,50,100,No,NA,2,2,2,-2,2,-1,1,-2,2,1,-2,-2,2,Senior leadership,-1,1,1,1.0,8.0,4.0,3.0,8.0,1.0,8.0,3.0,4.0,8.0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,-1,1,Yes,2,2,2,2,2,2,2,2,2,50,50
928,54,Male,Between 1 and 5 years,Information Media and Telecommunications,Professionals - ICT Professionals,Between 20 and 199,Couple with dependent children,1,50,50,50,50,40,1,0,NA,NA,No,NA,-1,-1,2,2,-1,0,2,-1,-1,-1,0,-1,0,Senior leadership,1,1,0,3.0,8.0,2.0,4.0,7.0,1.0,9.0,3.0,4.0,7.0,0,NA,0,-1,1,-1,0,0,-2,1,0,0,1,-1,1,0,1,0,0,-1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
929,50,Male,More than 5 years,Health Care and Social Assistance,Managers - Specialist Managers,More than 200,Couple with dependent children,1,70,80,60,50,50,1,1,60,50,Yes,50,2,1,2,0,2,2,2,2,2,-1,1,1,2,Senior leadership,2,2,2,2.0,10.0,1.0,4.0,7.0,2.0,10.0,1.0,4.0,7.0,0,NA,0,2,1,2,0,2,0,0,0,2,1,-1,0,0,0,0,0,0,2,1,Yes,0,1,1,1,0,-2,0,-1,0,0,0
930,46,Male,Between 1 and 5 years,"Professional, Scientific and Technical",Managers - Specialist Managers,More than 200,Couple with no dependent children,1,90,60,70,60,60,1,1,5,5,Yes,40,2,2,2,2,2,2,2,2,2,1,-1,1,2,They are about the same,-1,1,1,2.5,9.5,2.0,2.25,7.75,0.5,9.5,2.0,4.25,7.75,0,NA,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-1,1,Yes,1,1,0,1,1,-1,1,1,1,0,0
931,63,Male,More than 5 years,Information Media and Telecommunications,Professionals - ICT Professionals,More than 200,Couple with dependent children,1,100,100,100,100,100,1,1,5,5,No,NA,2,2,2,-2,2,2,2,2,2,2,-2,0,2,They are about the same,0,-2,-2,2.0,8.0,4.0,2.0,8.0,0.0,9.0,4.0,2.5,8.5,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
932,64,Male,More than 5 years,Other Services,Clerical and administrative workers - General Clerical Workers,Between 1 and 4,Couple with no dependent children,1,5,0,0,0,5,0,0,NA,NA,No,NA,1,1,1,1,2,1,2,0,1,1,-1,1,0,My direct manger(s),0,0,0,2.0,12.0,1.0,3.0,6.0,1.0,8.0,4.0,3.0,8.0,0,NA,0,-1,0,0,0,0,-1,0,-1,0,0,-1,0,0,0,0,-1,-1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-50,NA
933,32,Male,More than 5 years,"Transport, Postal and Warehousing","Managers - Chief Executives, General Managers and Legislators",More than 200,Couple with no dependent children,1,70,20,50,20,20,1,1,50,20,Yes,50,2,2,2,2,1,-1,0,1,1,0,0,-1,0,My direct manger(s),-1,-1,-1,2.0,9.0,1.0,3.0,9.0,0.0,9.0,3.0,3.0,9.0,0,NA,0,0,0,0,0,-2,-1,0,0,0,-1,-1,1,-1,1,-1,0,1,1,1,Yes,1,1,1,1,-1,-1,-1,-1,-1,10,10
934,22,Female,Between 1 and 5 years,Financial and Insurance,"Professionals - Business, Human Resource and Marketing Professionals",Between 5 and 19,Single person,1,0,20,0,30,20,1,0,NA,NA,Yes,80,1,1,2,1,1,1,0,1,1,0,2,1,0,They are about the same,-1,0,-1,2.0,10.0,4.0,2.0,6.0,1.0,7.0,5.0,3.0,8.0,0,NA,0,1,0,-1,-1,0,0,0,0,0,1,0,-1,1,1,0,2,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-20,NA
935,36,Male,Between 1 and 5 years,Health Care and Social Assistance,"Professionals - Business, Human Resource and Marketing Professionals",More than 200,Couple with dependent children,1,30,5,30,0,5,1,1,20,5,No,NA,2,2,2,2,2,1,2,2,2,2,-1,0,0,They are about the same,-1,-1,-1,1.0,7.5,1.0,3.0,11.5,0.5,9.0,9.0,1.0,4.5,0,NA,0,0,1,1,2,1,0,-1,0,0,0,1,0,0,0,0,0,-1,0,1,Yes,0,2,2,2,2,1,2,2,2,0,0
936,58,Male,More than 5 years,Information Media and Telecommunications,Professionals - ICT Professionals,More than 200,Single person,1,100,100,90,90,60,1,1,5,40,No,NA,2,1,1,2,2,1,2,2,2,2,-2,-1,2,They are about the same,1,2,1,2.0,8.0,1.0,5.0,8.0,0.0,10.0,1.0,5.0,8.0,1,0.1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,-1,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,NA
937,35,Female,More than 5 years,Health Care and Social Assistance,Managers - Specialist Managers,Between 20 and 199,Couple with no dependent children,1,5,100,5,100,100,0,0,NA,NA,Yes,100,-2,-2,-2,0,-2,-2,1,-2,-2,2,2,-1,-2,They are about the same,-2,-2,-2,3.0,8.0,3.0,2.0,8.0,0.5,8.5,3.0,4.0,8.0,1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-2,1,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,50
938,34,Female,More than 5 years,Financial and Insurance,"Professionals - Business, Human Resource and Marketing Professionals",I am a sole trader/owner-operator,Couple with dependent children,1,100,90,100,90,90,0,1,5,90,No,NA,0,2,2,0,0,2,2,2,2,2,-2,2,2,Senior leadership,2,2,2,3.0,8.0,3.0,2.0,8.0,0.5,8.0,4.0,4.0,7.5,0,NA,2,2,2,2,2,2,1,2,0,0,-1,0,0,2,0,0,0,-1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
939,41,Female,More than 5 years,Administrative and Support,"Managers - Chief Executives, General Managers and Legislators",Between 5 and 19,Couple with no dependent children,1,0,0,0,0,0,1,0,NA,NA,Yes,90,0,-1,1,1,1,-1,1,-1,1,2,0,0,-1,They are about the same,-2,-1,-1,3.0,7.0,2.0,4.0,8.0,1.0,7.0,3.0,5.0,8.0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,2,1,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
940,29,Male,More than 5 years,Wholesale Trade,Clerical and administrative workers - General Clerical Workers,Between 20 and 199,Other one family household,1,100,100,100,100,80,1,1,5,5,No,NA,2,2,2,2,2,1,1,2,2,1,-2,1,1,They are about the same,1,2,1,2.0,8.5,2.0,3.0,8.5,0.5,9.0,2.0,3.5,9.0,0,NA,0,0,1,1,0,2,-1,0,0,0,0,-1,1,0,0,0,1,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,NA
941,38,Female,Between 6 and 12 months,Financial and Insurance,Managers - Specialist Managers,More than 200,Couple with no dependent children,1,90,100,90,90,60,1,0,NA,NA,Yes,60,1,1,2,2,1,1,1,2,2,2,-2,1,1,My direct manger(s),-1,1,1,3.0,8.0,1.0,4.0,8.0,0.5,8.0,1.0,6.5,8.0,0,NA,0,-1,0,1,1,1,1,0,0,0,2,0,0,2,0,2,2,2,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,NA
942,50,Female,Between 1 and 5 years,Financial and Insurance,Managers - Specialist Managers,Between 1 and 4,Couple with dependent children,1,10,50,20,50,50,1,0,NA,NA,Yes,80,0,-1,-1,1,0,-1,1,1,1,0,-1,1,-1,They are about the same,0,-1,-1,2.5,7.0,2.0,4.5,8.0,0.5,9.0,2.0,4.5,8.0,0,NA,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,2,2,1,Yes,2,0,0,-1,1,1,0,1,0,30,30
943,48,Female,More than 5 years,Other Services,Clerical and administrative workers - Other Clerical and Administrative Workers,Between 1 and 4,Couple with dependent children,1,100,70,50,50,100,1,0,NA,NA,Yes,60,1,1,-1,0,-1,1,2,-1,1,-1,0,2,-1,They are about the same,-1,1,-1,1.0,7.0,3.0,4.0,9.0,1.0,7.0,3.0,4.0,9.0,0,NA,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,Yes,0,1,1,0,1,0,0,0,0,50,50
